acc_x_t1,acc_y_t1,acc_z_t1,gyro_x_t1,gyro_y_t1,gyro_z_t1,flex_t1,acc_x_t2,acc_y_t2,acc_z_t2,gyro_x_t2,gyro_y_t2,gyro_z_t2,flex_t2,acc_x_t3,acc_y_t3,acc_z_t3,gyro_x_t3,gyro_y_t3,gyro_z_t3,flex_t3,acc_x_t4,acc_y_t4,acc_z_t4,gyro_x_t4,gyro_y_t4,gyro_z_t4,flex_t4,acc_x_t5,acc_y_t5,acc_z_t5,gyro_x_t5,gyro_y_t5,gyro_z_t5,flex_t5,acc_x_t6,acc_y_t6,acc_z_t6,gyro_x_t6,gyro_y_t6,gyro_z_t6,flex_t6,acc_x_t7,acc_y_t7,acc_z_t7,gyro_x_t7,gyro_y_t7,gyro_z_t7,flex_t7,acc_x_t8,acc_y_t8,acc_z_t8,gyro_x_t8,gyro_y_t8,gyro_z_t8,flex_t8,acc_x_t9,acc_y_t9,acc_z_t9,gyro_x_t9,gyro_y_t9,gyro_z_t9,flex_t9,acc_x_t10,acc_y_t10,acc_z_t10,gyro_x_t10,gyro_y_t10,gyro_z_t10,flex_t10,gesture
0.8206126,-2.264915,9.21229,12.51524,-34.73323,51.28049,0,1.348534,-2.6839,9.529521,23.38415,-43.69665,40.96799,0,1.360505,-1.654992,9.894637,14.01677,-20.09146,34.73323,0,1.817199,-1.603517,9.955689,11.99695,-14.65701,23.55945,0,1.840543,-1.827374,9.540894,10.78506,-9.809451,21.27287,0,1.971625,-1.818995,9.132683,1.21189,-6.181403,18.03354,0,2.114679,-1.877054,9.966463,11.12805,-14.26829,18.96342,0,1.904588,-1.183933,9.389461,25.01525,-13.9939,24.78659,0,2.021903,0.2669535,9.807847,8.51372,-11.57012,9.092988,0,2.637812,-0.9223662,9.65821,2.842988,-0.04573171,-2.667683,0,left
-0.4668693,0.255581,9.367314,25.14482,-2.035061,69.63415,0,0.2262521,-3.78643,9.239823,4.032012,-9.96189,53.1936,0,-0.1771709,-3.296217,8.899248,7.8125,-15.80793,45.87653,0,0.02274492,-3.432088,8.722675,18.76524,-26.89025,55.42683,0,1.012149,-3.851073,9.24102,40.34299,-61.10518,109.0625,0,1.334767,-2.056619,10.02452,20.7622,-60.32774,97.53049,0,1.223437,-0.885256,10.57279,15.02287,-23.91768,53.09451,0,1.436521,-1.882441,10.15261,9.626525,-17.68293,36.3872,0,1.265336,-1.70946,9.566033,21.66921,-15.7622,29.60366,0,1.732803,-2.197278,9.475053,28.24695,-20.98323,25.625,0,left
3.232771,-7.098808,7.013814,10.9375,-21.88262,104.7409,0,1.86628,-2.317587,9.759963,14.95427,6.280488,80.82317,0,1.329979,-3.292027,8.62571,14.17683,-5.914634,30.4497,0,1.353921,-3.207033,9.811439,23.52896,2.858232,25.41159,0,1.278504,-3.651158,8.561067,16.98171,-18.56707,53.87195,0,1.182736,-3.202245,9.094974,12.8811,-16.37195,47.27134,0,1.139041,-3.1795,8.833407,22.08842,-20.12195,54.08537,0,1.141436,-2.773683,9.303269,11.54726,-15.61738,44.6875,0,1.001973,-2.369063,9.192537,18.23933,-16.37957,35.84604,0,1.184531,-2.136226,9.81922,20.06098,-19.49695,40.75457,0,left
2.668936,-2.057218,9.143456,-11.78354,24.96951,-25.96799,0,2.121263,-2.454655,9.119514,-1.257622,12.6372,-43.74238,0,2.761712,-2.126051,9.167398,14.96951,-26.73781,-12.46951,0,3.517681,-3.484162,9.675568,-18.07927,-10.06098,16.72256,0,2.701857,-2.932298,8.880692,1.105183,-14.33689,8.78811,0,2.079364,-1.036689,9.274539,28.80335,25.97561,-22.73628,0,2.770091,-1.813009,9.181165,18.39177,-24.93903,-27.85061,0,3.396175,-2.12246,10.16578,5.800305,39.5122,-39.24543,0,2.308609,-2.525284,8.735245,-12.69055,27.99543,-33.3308,0,1.915361,-2.377442,10.0772,-13.04878,39.65701,-34.35976,0,right
2.750938,-0.8379706,9.700706,-19.73323,22.92683,-44.29878,0,2.145205,-0.4106056,9.420585,-1.501524,22.27896,-59.58842,0,2.072181,-0.433949,9.443929,-1.128049,18.6128,-44.45122,0,1.966837,-1.103128,9.958083,-1.5625,10.94512,-29.62653,0,1.419163,-0.1083376,9.323022,-10.70884,29.01677,-59.16159,0,0.7960721,-0.106542,9.749788,-5.221037,32.23323,-54.45884,0,0.647033,-0.670975,9.428367,1.143293,32.26372,-42.66006,0,0.9020155,-1.504756,10.58656,-2.957317,-11.74543,-27.78963,0,1.362301,-1.881843,9.697714,-0.3277439,-8.422256,-5.625,0,0.1867477,-0.1699883,10.35672,-0.2362805,-8.300305,-12.03506,0,right
3.318962,-3.916914,9.44752,10.91463,-13.67378,-38.33842,0,3.689465,-3.807379,9.100959,-4.512195,-7.408537,-36.79116,0,3.252523,-2.780865,8.541913,-9.329268,6.829268,-31.54726,0,3.36924,-2.40318,9.350554,-7.873476,11.18902,-40.25153,0,3.382408,-2.918532,8.715493,-11.04421,26.66921,-44.63415,0,3.087922,-2.424728,9.077017,-8.117378,38.72713,-59.51982,0,2.783858,-1.446696,8.905831,5.602134,35.28963,-59.71037,0,2.970007,-0.7918822,9.275736,2.842988,60.90701,-93.61281,0,1.582567,-1.867477,9.081805,-0.1676829,36.46342,-96.11281,0,1.207875,-1.411382,9.323022,4.542683,38.3003,-66.19665,0,right
1.552041,-3.445256,9.039309,-9.756098,20.0,-21.3872,0,1.50715,-3.678092,8.675988,-13.4375,26.57775,-32.37805,0,1.520917,-4.94283,8.057087,-3.75,9.72561,-36.4558,0,2.092532,-6.134543,8.868722,4.794208,-7.721037,-1.059451,0,2.084751,-4.385579,10.37587,9.253049,1.128049,-8.925305,0,2.161366,-4.077325,8.986037,13.67378,-28.78049,-21.72256,0,3.394379,-4.499303,11.1504,-1.692073,-41.17378,-35.19055,0,3.765481,-4.38917,9.48882,-6.074695,-17.52287,-25.25153,0,3.889979,-3.954623,8.388085,-2.782012,1.432927,-25.49543,0,3.749918,-2.674922,8.117541,8.993902,-26.60823,-5.708842,0,right
3.344101,-3.705027,7.802703,23.75762,-23.06403,-36.82927,0,3.7164,-2.604892,8.89446,-5.266768,-16.15854,-54.80945,0,4.39755,-3.932476,11.27908,-13.93293,17.96494,-75.68597,0,4.140772,-2.772485,8.271967,-9.199696,42.82774,-83.93293,0,3.525462,-2.055422,8.892065,4.306403,66.78354,-100.3582,0,2.276886,-1.073799,9.444528,-7.073171,47.24086,-81.62347,0,2.057816,-1.56102,8.986636,5.373476,22.31707,-87.87347,0,2.165555,-0.7661445,10.56142,6.21189,53.65092,-98.68903,0,1.430536,-1.116297,10.7769,-18.75,26.12805,-67.85061,0,0.5500679,-2.32058,8.208521,-21.13567,-6.859756,-55.73933,0,right
2.668338,-1.413178,8.914211,9.153964,22.15701,-51.58537,0,2.323573,-1.059434,8.714295,12.52287,1.897866,-35.91463,0,2.460042,-0.09756372,8.96449,-1.814024,6.257622,-39.69512,0,2.872443,-1.552041,10.17476,0.7545732,5.907012,-41.98171,0,2.528876,-0.03770868,9.405023,-10.99085,28.55945,-62.01982,0,2.512116,-0.4004303,9.273342,0.7926829,24.28354,-35.70884,0,2.079364,-0.4327519,9.786898,4.176829,28.13262,-40.50305,0,1.669357,-0.1107318,9.487024,-6.95122,42.89634,-87.57623,0,1.196502,-0.8188169,9.774927,-4.161585,19.72561,-62.33232,0,0.7050924,-1.069011,8.904037,-8.216464,-2.896342,-33.62043,0,right
3.277064,-1.013346,10.36211,-1.463415,25.19055,-56.72256,0,3.148375,-0.7098808,9.533113,-25.38872,24.5122,-57.35518,0,2.978986,-1.299453,9.54209,-0.472561,41.78354,-64.6875,0,2.435502,-1.063026,9.149442,8.612805,36.12805,-47.35518,0,2.078766,-1.271321,9.223063,15.10671,18.97104,-37.00457,0,1.619677,0.001795651,8.740632,-6.25,27.06555,-67.09604,0,2.037466,-1.280299,10.75894,-28.98628,49.61128,-130.2439,0,-0.08379706,-2.504335,9.277532,-8.650915,16.93598,-37.91921,0,0.3393781,-0.5488708,11.10371,4.032012,-3.978659,-23.2622,0,1.511938,-2.036268,10.86549,-2.858232,-4.61128,-4.496951,0,right
2.689287,-2.858677,8.094197,8.239329,-12.52287,-32.61433,0,2.704251,-3.098097,9.008183,3.871951,33.24695,-61.37957,0,2.169147,-0.8074445,9.284714,-8.033537,41.32622,-68.33842,0,2.659958,-2.231396,9.636662,9.070122,49.64939,-84.73323,0,2.350507,-2.139818,9.559449,22.05793,34.5808,-73.58232,0,1.590348,-1.422156,9.060258,5.23628,23.98628,-75.625,0,1.337162,-0.2346318,9.701904,2.698171,5.480183,-34.55793,0,0.7098808,-0.4758476,9.698313,-6.410061,28.27744,-47.53811,0,0.6931214,-1.617283,9.035119,-4.92378,-26.12805,-21.17378,0,0.4914099,-0.5494693,9.913192,1.21189,-26.48628,-15.12957,0,right
0.4722563,-2.996343,9.546879,-16.55488,24.97713,-34.27592,0,1.006163,-5.517438,9.103354,-12.99543,10.74695,-14.69512,0,0.8277952,-4.893748,9.132683,-11.66921,24.81707,-32.34756,0,0.8535329,-5.667076,8.641871,-19.72561,24.56555,-65.03811,0,-0.219668,-3.271078,7.623138,12.16463,35.96799,-70.70122,0,0.2460042,-4.214992,8.101978,-4.916159,23.39177,-49.13872,0,0.3124433,-4.883573,8.883087,8.429878,33.4375,-49.10823,0,0.1771709,-4.222773,8.921992,-11.23476,27.65244,-32.29421,0,0.04429273,-4.562151,8.953716,-0.4878049,6.044208,-13.10976,0,-0.3776853,-4.097676,8.625112,-1.128049,1.859756,-15.10671,0,right
0.2047042,-3.342306,8.986037,-1.623476,15.0,-20.74695,0,0.01137246,-2.759317,9.048286,-4.214939,15.63262,-23.78049,0,0.1622072,-3.341109,9.803059,-10.65549,32.0503,-37.56098,0,-0.09457096,-4.414908,9.057863,-15.72409,36.04421,-66.44055,0,0.1358709,-5.773019,8.553286,4.420732,37.0503,-65.03811,0,-0.5590461,-3.485958,8.356362,12.87348,41.70732,-71.91311,0,-0.5626374,-3.408745,8.928576,9.809451,31.28049,-51.65396,0,-1.228225,-2.384026,8.422203,6.463415,36.50153,-59.46646,0,-0.2531868,-4.170101,8.851962,-0.8307927,36.40244,-66.85213,0,-0.6781576,-5.085883,9.044696,-4.260671,39.77896,-63.75,0,right
-1.204283,-4.416704,10.14663,-25.87653,17.33232,-58.53659,0,-1.55683,-5.032013,7.164649,8.917684,28.70427,-82.02744,0,-1.944092,-3.391387,8.544308,-2.477134,46.66921,-79.57317,0,-0.9475053,-5.440824,8.553885,-3.82622,48.73476,-111.8216,0,-1.620276,-4.275445,8.066066,-7.179878,18.24695,-77.51524,0,-1.203685,-6.03279,7.578247,-21.26524,38.07165,-40.36586,0,-1.540669,-5.850232,7.571064,-6.547256,-9.039635,-41.4939,0,-1.191115,-5.741894,8.240244,-7.454268,-5.564024,-15.22866,0,-0.7314286,-6.889914,8.423999,-4.207317,-14.21494,-2.903964,0,-1.642422,-4.697424,9.323022,-7.096037,-1.21189,1.692073,0,right
-0.6236896,-5.230134,8.525752,-23.63567,32.07317,-79.84756,0,-1.266533,-4.950611,7.246051,19.00915,49.03201,-68.04878,0,-0.7870938,-5.254076,8.928576,6.417683,40.70122,-68.04116,0,-0.8212111,-5.203797,7.89907,20.91463,24.52744,-75.27439,0,-1.027711,-4.064157,7.146692,-2.271342,34.57317,-63.98628,0,-1.151611,-3.793014,8.576031,-3.841464,6.028964,-26.19665,0,-1.032499,-5.223549,9.311649,-21.68445,11.28049,-26.1814,0,-1.61848,-4.823718,6.605004,-11.95884,-8.574696,-8.025915,0,-1.070807,-4.490325,8.483853,-4.458842,-3.216464,-3.734756,0,-1.398812,-5.594052,8.775947,-1.089939,-3.368902,-4.695122,0,right
-0.9085996,-3.326743,8.58022,-3.300305,20.99085,-47.8811,0,-0.8750807,-3.713407,9.724051,-7.157012,30.03049,-51.88262,0,-1.05285,-4.566341,9.406219,3.681402,33.9558,-64.76372,0,-1.569399,-3.517082,8.498817,1.387195,30.09146,-55.99848,0,-1.845331,-4.109647,8.12233,-6.95122,31.33384,-52.55336,0,-1.575385,-4.163517,8.748413,-16.47866,28.94055,-52.7058,0,-1.547253,-4.885967,7.535151,5.785061,21.46342,-76.02897,0,-1.434127,-4.081515,7.705738,-6.417683,25.52592,-78.21647,0,-0.8774749,-6.555923,7.484873,-17.54573,31.39482,-42.95732,0,-0.8690952,-6.260239,8.173804,-6.234756,11.92835,-24.71037,0,right
-0.003591302,-3.886987,8.410232,-0.8231708,44.76372,-67.41616,0,-0.2633622,-3.831321,8.515577,-9.64939,44.53506,-46.63872,0,-0.5913678,-3.776255,9.747394,-17.68293,38.13262,-42.89634,0,-1.014543,-3.973178,8.060678,5.510671,49.46646,-70.4497,0,-1.266533,-4.275445,7.897873,-7.606708,33.1936,-63.16311,0,-0.9050082,-4.706402,7.937976,12.88872,38.55183,-86.43293,0,0.09038112,-6.567295,7.694964,7.11128,34.84756,-85.64024,0,-0.8188169,-5.574899,6.946177,-6.532012,48.04116,-36.4939,0,-1.316811,-4.572327,7.854179,-4.481708,11.27287,-21.37195,0,-0.8996213,-5.370793,9.578603,-2.431402,-1.958842,-1.234756,0,right
-0.593762,-2.65517,8.674192,-12.1875,37.82012,-51.7683,0,-0.592565,-3.41054,9.50139,-23.00305,39.33689,-53.22409,0,-0.7870938,-4.122815,9.036316,-13.97104,37.65244,-51.57012,0,-1.397615,-3.615245,7.905654,13.4375,29.07775,-55.89939,0,-1.103128,-3.473987,8.851364,1.227134,20.12195,-56.32622,0,-0.4399345,-5.93762,9.466674,-1.349085,30.09146,-64.34451,0,-1.077989,-3.929484,7.628525,4.847561,22.59909,-66.33384,0,-0.3627216,-5.433042,8.386889,-15.90701,25.49543,-51.41768,0,-0.7398083,-5.807735,8.648455,-16.08994,26.6311,-46.32622,0,-0.7505822,-4.784812,7.856573,-12.3247,4.458842,-3.300305,0,right
0.5398925,-5.576096,11.21504,-23.85671,4.580793,-55.70884,0,-0.3962404,-4.836886,7.957129,-25.89939,18.18598,-50.34299,0,-0.2950854,-4.906917,8.875306,-22.70579,31.53201,-67.98019,0,-0.6446388,-3.351882,8.775947,-8.658537,41.17378,-61.69207,0,-0.3567361,-5.444415,8.470087,1.539634,52.09604,-77.27135,0,-0.2280477,-5.58687,8.309675,-0.2743902,50.1753,-81.29573,0,0.05686229,-6.012439,8.344392,-14.73323,18.82622,-50.70884,0,-0.5135562,-5.255273,7.521983,-11.1814,1.097561,-31.61585,0,0.1586159,-5.568315,8.447941,-5.114329,12.45427,-36.1814,0,0.08798691,-6.479907,7.912238,1.097561,2.317073,-8.559451,0,right
-0.3752911,-3.857059,9.274539,-18.17073,19.00152,-36.76067,0,-0.2262521,-4.695628,9.268554,-15.41159,21.50915,-40.3811,0,-0.7128736,-4.318542,8.298303,0.7088415,41.63872,-50.26677,0,-0.2902969,-5.01286,8.532935,-0.4878049,47.28659,-58.46037,0,-0.4082114,-5.575497,7.894281,-5.89939,31.08994,-60.05336,0,-0.03711013,-5.355829,7.754221,13.70427,11.6311,-65.0686,0,0.248997,-5.720945,8.634089,-6.379573,23.16311,-48.94055,0,-0.02154782,-5.765238,7.849391,-4.146341,10.88415,-21.93598,0,0.1125275,-5.478532,9.223662,-3.452744,4.717988,-4.984756,0,-0.32621,-4.984129,8.774749,-4.573171,-2.53811,-4.397866,0,right
-0.48722,-4.10426,8.960299,-5.632622,21.48628,-56.03659,0,-0.6955156,-3.240552,9.197925,-9.885671,19.90092,-39.59604,0,-1.01993,-3.561375,8.124723,-8.971037,21.83689,-41.85213,0,-0.8930372,-3.626617,9.304466,-6.303354,19.16921,-39.23018,0,-0.7020996,-4.262876,9.263166,1.699695,21.28811,-39.93903,0,-0.8792706,-3.981557,8.287529,9.550305,31.40244,-63.79573,0,-1.018134,-3.32375,8.18398,4.092988,16.76067,-44.32165,0,-0.5003881,-4.55856,8.813056,2.934451,8.231708,-38.16311,0,-0.4950012,-5.143942,8.184579,-2.88872,4.253049,-30.65549,0,-0.2430115,-4.97156,8.528147,-5.365854,3.567073,-14.35213,0,right
-0.3776853,-2.948459,9.329007,8.894817,16.92073,-29.7561,0,-0.563236,-2.566584,10.06283,5.365854,27.22561,-35.92988,0,-0.6200982,-3.116652,9.620501,6.25,26.8064,-40.00762,0,-0.9193734,-3.0969,9.554062,-8.856708,19.61128,-39.13872,0,-1.170166,-3.000533,9.830592,-9.382622,31.01372,-48.67378,0,-0.8643068,-3.813963,10.48062,6.852134,41.09756,-71.3872,0,-1.733402,-2.73777,7.673417,10.625,37.30183,-79.77135,0,-0.4884171,-5.179855,10.82658,-1.547256,11.66921,-62.62195,0,-1.26773,-4.310162,8.215703,-5.640244,16.59299,-50.8308,0,-0.9600749,-4.520851,8.962694,-5.632622,13.83384,-58.23933,0,right
0.4399345,-3.132214,9.081207,1.867378,5.403964,-8.368902,0,0.3309984,-2.779668,10.13525,7.42378,20.25152,-11.66159,0,0.1059434,-2.807201,9.72824,-6.28811,14.48171,-18.64329,0,0.05386954,-3.207033,8.834604,-4.016768,34.67988,-48.51372,0,-0.2220622,-3.081936,9.105149,15.45732,42.76677,-59.32165,0,-0.6877344,-3.772663,7.892486,17.1875,34.5808,-57.29421,0,-0.9516953,-2.230798,9.421184,-7.370427,60.32774,-76.41769,0,-1.617882,-2.574365,8.800487,-5.556403,39.70274,-62.47713,0,-1.644218,-2.880823,9.056666,-21.5625,35.83842,-57.99543,0,-1.798644,-3.430891,7.691971,5.190549,31.67683,-78.79573,0,right
-0.2699462,-2.457648,9.737218,-4.016768,28.07927,-37.29421,0,-0.3393781,-3.302203,9.735423,13.03354,61.76067,-60.84604,0,-1.049259,-2.963423,8.789114,0.4039634,64.3064,-75.35061,0,-1.215656,-2.834136,8.896853,-4.603659,54.90854,-81.54726,0,-1.419762,-3.783437,8.36175,-10.07622,53.8186,-90.80031,0,-1.55683,-3.815161,7.854777,-21.12805,34.04726,-86.7683,0,-0.8876503,-5.874773,8.963891,-3.849086,12.58384,-61.84451,0,-1.299453,-4.575319,7.518392,0.7469512,23.60518,-71.85976,0,-0.4129998,-4.886566,8.941146,-6.089939,14.1997,-50.73933,0,-0.1334767,-6.226121,8.246828,-1.28811,-2.317073,-11.52439,0,right
-0.3106477,-3.840898,8.802881,-1.737805,11.39482,-16.89787,0,-0.332794,-3.650559,9.109938,2.980183,33.8186,-36.7683,0,-0.6637924,-3.620033,8.702923,7.842988,36.3872,-48.91006,0,-0.9654618,-2.559402,8.739435,-2.347561,50.81555,-76.70732,0,-0.8379706,-4.836886,8.434772,0.0,46.78354,-57.09604,0,-1.340154,-4.088099,8.040926,-7.911585,39.32165,-57.0122,0,-0.7009025,-5.334281,9.459491,-20.90701,20.92226,-50.81555,0,-0.6967127,-5.796961,8.867524,-4.207317,9.367378,-48.46037,0,-1.081581,-4.46339,8.288128,5.54878,17.07317,-45.76982,0,-0.8062474,-4.695628,8.455123,-0.1448171,21.95884,-41.98171,0,right
0.159813,-3.66672,9.16261,-1.760671,-0.2134146,-3.71189,0,-0.05506664,-3.142988,9.949704,-6.814024,11.77592,-12.00457,0,-0.2932897,-2.932298,9.548675,-4.878049,24.80183,-30.70122,0,-0.159813,-3.608062,9.35235,8.582317,49.99238,-62.8811,0,-0.01556231,-4.774038,8.339005,10.2439,50.64787,-69.04726,0,-0.4405331,-4.537012,8.258201,-6.585366,36.1128,-54.00915,0,-1.165976,-3.738546,8.079832,-5.327744,38.1936,-56.41006,0,-0.9894038,-4.287416,9.123704,-23.01067,39.81707,-59.48933,0,-1.094749,-4.534618,7.243657,9.870427,31.41768,-67.20274,0,-1.188721,-4.486135,7.936779,-1.646341,18.6814,-37.1189,0,right
-0.6051345,-3.34889,9.425972,0.8689024,39.72561,-57.00457,0,-0.6548142,-3.791218,9.437345,0.4954268,42.47713,-57.85823,0,-0.8888474,-4.092289,9.41041,-12.60671,41.89787,-55.42683,0,-1.200094,-4.665102,8.774749,-8.330792,36.79116,-49.98476,0,-1.330578,-3.956418,8.319851,-4.740854,43.04878,-64.76372,0,-1.312621,-4.579509,7.854777,-8.887196,29.70275,-54.31403,0,-1.343147,-4.19524,8.298902,5.769817,32.1875,-72.0808,0,-0.7272388,-6.67683,7.896077,2.675305,30.35061,-54.00915,0,-1.371878,-5.399523,7.52318,10.12957,18.21646,-49.42836,0,-1.335366,-4.859631,7.801506,5.914634,18.45274,-29.22256,0,right
-0.3806781,-3.457227,8.941745,0.4420732,37.72866,-29.77896,0,-0.6775591,-3.515885,8.752005,-3.871951,25.625,-37.11128,0,-0.7200562,-3.380613,9.612122,-7.233232,30.32775,-42.17988,0,-1.039083,-2.924517,9.03452,-3.003049,22.21037,-39.18445,0,-1.31322,-2.809596,8.822633,-14.95427,21.13567,-42.33994,0,-1.231817,-2.890999,9.40203,-19.49695,29.98476,-62.65244,0,-0.9983821,-4.19105,9.151836,-3.841464,41.73018,-70.96799,0,-1.305439,-3.326145,8.437167,1.059451,36.26524,-71.26524,0,-1.01155,-4.192846,7.972093,-3.871951,26.95884,-64.22256,0,-0.4465186,-5.962759,8.889072,-10.08384,24.58079,-41.63872,0,right
